video_id,channel_id,channel_title,title,description,published_at,duration,view_count,like_count,fave_count,comment_count
3ztJlyjWVak,UC7oxKuCAh5IO4a32VKz7ZMQ,KOMPASTV GORONTALO,Hasil Sidang Putusan: Ferdy Sambo Divonis Hukuman Mati!,"JAKARTA, KOMPAS.TV - Ferdy sambo, terdakwa kasus pembunuhan Brigadir Nofriansyah Yosua Hutabarat atau Brigadir J, divonis hukuman mati.

Majelis hakim menjelaskan, putusan sudah berdasarkan hasil pemeriksaan berkas dan surat-surat yang berkaitan dengan kasus perkara ini.

""Menjatuhkan pidana kepada terdakwa dengan pidana mati,"" ujar Wahyu Iman Santoso, Senin (13/2/2023).

Baca Juga Hakim: Unsur Pembunuhan Berencana Brigadir J oleh Ferdy Sambo Terpenuhi, Sangat Rapi dan Sistematis di https://www.kompas.tv/article/377961/...

Selain itu, putusan juga ditetapkan berdasarkan hasil mendengarkan keterangan saksi, ahli, dan pihak-pihak terkait; serta penjelasan, bukti-bukti, dan tuntutan pidana ataupun perdata terhadap terdakwa.

Majelis hakim tidak luput mempertimbangkan paparan penasihat hukum terdakwa dan argumen terdakwa pribadi dalam persidangan.

Video editor: Vila Randita

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/378008/...",2023-02-13T09:12:58Z,PT51S,10019,50,0,3
KjSVOwR79NI,UCgkqlHkZPSKQ5hMEA2KtsLg,tribuntimur com,"Keunikan Tongkonan milik Ferdy Sambo di Toraja utara, memiliki 3 Longa","ARTIKEL SELENGKAPNYA: https://makassar.tribunnews.com/2022/10/17/ferdy-sambo-jalani-sidang-perdana-keluarga-di-toraja-minta-jaksa-dan-hakim-berlaku-adil


TRIBUN-TIMUR.COM,- TORAJA- Dalam sidang Perdana Irjen Ferdy Sambo, kontributor Tribun timur/Tribun Toraja berkesempatan mengunjungi Tongkonan dan Lumbung keluarga besar Ferdy Sambo. Senin Pagi (17/10/22)

Ferdy Sambo diketahui berasal dari Kandeapi Taniasa, Kecamatan Tikala kabupaten Toraja Utara, Sulawesi  Selatan.(TRIBUN-TIMUR.COM)


Ingat SUBSCRIBE, SHARE dan tinggalkan jejak di kolom KOMENTAR.
Nonton konten viral lainnya di Youtube Channel:
Tribun Timur: http://bit.ly/tribuntimurmks
Update info terkini via: http://tribun-timur.com
Instagram Tribun Timur: http://bit.ly/IGTribunTimur
Twitter Tribun Timur: http://bit.ly/twitterTribunTimur
Facebook Tribun Timur: http://bit.ly/FBTribunTimurMks
YouTube Business Inquiries: 081347061237


TribunToraja.com/Freedy Samuel Tuerah
Editor: Rahman

#Tongkonan #FerdySambo #TorajaUtara #Lumbung #keluargabesar #Kandeapi #Taniasa #Tikala #TorajaUtara #tribuntimurcom",2022-10-17T10:48:46Z,PT3M19S,9876,32,0,9
hOG2w_kXvdc,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,"HEBOH Ferdy Sambo 'Gentayangan', Trisha Eungelica Tantang Publik","VIVA - Dunia jagat maya gempar dengan beredarnya foto tersangka pembunuhan Brigadir Nofriansyah Yosua Hutabarat, Ferdy Sambo sedang bersantai di luar tahanan.

Foto itu diunggah selebgram Akbar Pera Baharudin alias Ajudan Pribadi melalui akun Instagram pribadi beberapa hari lalu. (RP-DRP-DA) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2023-07-18T07:00:15Z,PT1M21S,9296,88,0,92
gn_MfQRjw0U,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,"EKSPRESI SEDIH Tribrata Putra Anak Ferdy Sambo Wisuda Sendiri, Kursi Wali Kosong, Tak Foto Bareng","Baca Selengkapnya di https://video.tribunnews.com/view/610112/ekspresi-sedih-tribrata-putra-anak-ferdy-sambo-wisuda-sendiri-kursi-wali-kosong-tak-foto-bareng

TRIBUN-VIDEO.COM - Anak eks Kadiv Propam Polri Ferdy Sambo dan Putri Candrawathi, Tribrata Putra baru saja lulus dari SMA Taruna Nusantara, Magelang. 

Ia dinyatakan lulus pada Sabtu (6/5/2023) lalu. 

Ia menjalani upacara kelulusan tanpa kehadiran orangtuanya lantaran masih ditahan akibat kasus pembunuhan berencana Brigadir J. 

#beritaterbaru #beritaterkini #beritaviral #live #breakingnews #ferdysambo #putricandrawathi",2023-05-13T09:56:11Z,PT1M39S,9351,36,0,12
LQIJHlkEmXs,UCK1Kuy7v_dXDkRmwCXMGgbA,Dunia Politik ,Tatapan Sini Ferdy Sambo Saat Melihat Istri Nya Di Ruang Sidang,,2025-08-11T15:39:58Z,PT12S,21048,40,0,2
e_02i9MG8wU,UC3CfgPU48tXwMpEb61fZHIg,Oni anbiya,"Nyeleneh..Ahmad Dhani MINTA Polisi Bikin MONUMEN Ferdy Sambo, Kenapa❓️#shorts #trending #viral",,2025-09-29T03:38:35Z,PT5S,37174,47,0,3
7pmd_D6vNMo,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,Terkuak Fakta Ferdy Sambo 'Kawin' Lagi,"VIVA - Mantan Kadiv Propam Polri, Ferdy Sambo diisukan telah menikah lagi karena rumah tangganya dengan Putri Candrawathi tak harmonis. Kabareskrim Polri Komjen Agus Andrianto merespons soal kabar itu. (RK-RD-MI) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2022-09-21T09:15:26Z,PT2M16S,9003,150,0,52
fcoBk7_Wzys,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,Keluarga Yosua Belum Bisa Terima Maaf Ferdy Sambo: Sudah Terlambat,"JAMBI, KOMPAS TV  Keluarga Brigadir Yosua belum mau terima permintaan maaf dari Ferdy Sambo, tersangka pembunuhan berencana Yosua.

Hal tersebut disampaikan bibi Yosua, yang mengaku belum bisa memaafkan Sambo.

""Kalau maafnya pak Sambo, saya pribadi dan keluarga kami Almarhum Yosua, kami tidak bisa menerima sekarang,"" ungkap bibi Yosua Rohanis Simanjuntak, Kamis (6/10).

Baca Juga Tanggapi Soal Permintaan Maaf Sambo, Bibi Brigadir Yosua: Kami Tak Bisa Menerimanya, Sudah Terlambat di https://www.kompas.tv/article/335690/tanggapi-soal-permintaan-maaf-sambo-bibi-brigadir-yosua-kami-tak-bisa-menerimanya-sudah-terlambat

""Karena sudah terlambat,"" lanjutnya.

Keluarga berharap proses persidangan berjalan dengan baik, mengadili para tersangka kasus pembunuhan Yosua.

Urusan permintaan maaf baru akan diurus setelah persidangan selesai. Kini keluarga Yosua menolak untuk menerima permintaan maaf Ferdy Sambo.

""Tentang maafnya sekarang, kami belum bisa menerimanya,"" tutur Rohanis.

Video Editor: Lisa Nurjannah

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/335746/keluarga-yosua-belum-bisa-terima-maaf-ferdy-sambo-sudah-terlambat",2022-10-07T04:00:41Z,PT1M36S,8962,66,0,23
iHLNrLdAtqw,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,Pengakuan Dosa Ferdy Sambo: Saya Tak Tahu Bagaimana Membalasnya,"JAKARTA, KOMPAS.TV - Dalam sidang lanjutan perintangan penyidikan pembunuhan Yosua, dengan terdakwa mantan anak buah Sambo, Irfan Widyanto pada Jumat 16 Desember lalu.

Ferdy Sambo sebagai saksi, mengaku berdosa telah menyeret para anak buahnya, jadi terdakwa.

Sambo sebut siap bertanggung jawab atas kesalahannya.

Baca Juga Ibu dan Anak Ditemukan Tewas saat Banjir Bandang Terjang Sumedang! di https://www.kompas.tv/article/359604/ibu-dan-anak-ditemukan-tewas-saat-banjir-bandang-terjang-sumedang

----

Jangan lewatkan streaming Kompas TV live 24 jam non stop di https://www.kompas.tv/live  agar kamu semua tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia.

Subscribe juga channel YouTube Kompas TV  di https://www.youtube.com/c/kompastv dan aktifkan lonceng supaya kamu dapat notifikasi video terbaru langsung. 

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/359610/ferdy-sambo-mengaku-tak-tahu-bagaimana-menebus-dosanya-ke-anak-buah",2022-12-19T00:38:13Z,PT59S,8886,40,0,18
BQ09HgfWUtg,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,Ferdy Sambo Ungkap Rasa Bersalah hingga Penyesalan atas Kasus Brigadir J,"Tonton video lainnya di https://kmp.im/video

KOMPAS.com - Terdakwa Ferdy Sambo mengungkapkan rasa bersalah dan penyesalannya kepada keluarga Brigadir J dalam sidang yang digelar Selasa (10/1/2023). Selain itu, Sambo juga mengungkapkan rasa bersalahnya kepada Richard Eliezer atau Bharada E.

Sambo mengaku akan bertanggung jawab atas perintah hajar yang diartikan Richard sebagai perintah untuk menembak Brigadir J.

Kemudian, Sambo mengungkapkan penyesalan kepada istrinya, Putri Candrawathi, dua terdakwa lainnya, Ricky Rizal dan Kuat Maruf, institusi Polri, hingga anak-anaknya.

Simak informasi selengkapnya dalam video berikut.

Video Jurnalis: Pramulya Sadewa, Syalutan Ilham, Firda Rahmawan
Penulis: Singgih Wiryono
Penulis Naskah: Alexandra Birgitta Anandaputri
Narator: Alexandra Birgitta Anandaputri
Video Editor: Alexandra Birgitta Anandaputri
Produser: Elizabeth Prillia Yahya Carvallo

Music: Future Glider - Brian Bolger

#FerdySambo #KasusBrigadirJ #JernihkanHarapan",2023-01-10T15:50:06Z,PT4M27S,8866,43,0,61
NsQx7b8pfic,UCzl0OrB3-ehunyotIQvK77A,METRO TV ,Hakim Cecar Ferdy Sambo Ceritanya Sangat Lucu #shorts,"MetroTV, 

#Metrotv #topreviewmetrotv #ferdysambo #richardeliezer #putricandrawathi #rickyrizal",2022-12-07T09:19:33Z,PT54S,8871,149,0,14
ijVMzvFpXjg,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,"KILAS PERISTIWA: Putusan Vonis Ferdy Sambo Berubah Jadi Seumur Hidup, MA Ungkap Alasan Mengejutkan","Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru

TRIBUN-VIDEO.COM - Pada 8 Agustus 2023 Mahkamah Agung resmi mengubah vonis Ferdy Sambo dari hukuman mati menjadi hukuman seumur hidup.

Keputusan ini diambil melalui putusan kasasi dalam kasus pembunuhan berencana terhadap Nofriansyah Yosua Hutabarat atau Brigadir J.

Sebelumnya, Sambo divonis dengan hukuman mati oleh Pengadilan Negeri Jakarta pada 13 Februari 2023 lalu.

Kemudian ia mengajukan banding, namun masih ditolak oleh Pengadilan Tinggi dan turun ke Pengadilan Negeri.

Hingga akhirnya MA mengabulkan kasasinya dan mengubah hukuman menjadi seumur hidup.

Putusan kasasi ini ditandatangani oleh lima Hakim Agung, yang dipimpin oleh Hakim Agung Suhadi selaku Ketua Majelis dengan menyebut beberapa pertimbangan yang melatarbelakangi perubahan vonis.

MA menilai Sambo telah mengabdi selama 30 tahun di kepolisian dan turut berkontribusi dalam menjaga ketertiban, keamanan serta penegakan hukum di Indonesia.

Selain itu, di hadapan hakim, Sambo dinilai tegas mengakui kesalahan dan menujukkan kesediaan untuk bertanggung jawab atas perbuatannya.

Mahkamah juga memperhatikan adanya pergeseran politik hukum nasional, dari pendekatan orientasi pembalasan (retributif) ke rehabilitatif yang tercermin dalam Kitab Undang-Undang Hukum Pidana (KUHP) yang baru.

Meskipun keputusan tersebut menuai banyak pro dan kontra masyarakat, namun pihak lain menyatakan perubahan hukum merupakan bagian dari dinamika hukum.

Albert Aries, seorang pakar hukum pidana dari Fakultas Hukum (FH) Universitas Trisakti turut menanggapi putusan ini.

Ia menegaskan bahwa berdasarkan Pasal 10 UU No. 22 Tahun 2022 tentang Pemasyarakatan, narapidana berhak mendapat remisi dan hak lainnya namun dikecualikan bagi terpidana mati dan terpidana seumur hidup.

Albert juga mengimbau semua pihak untuk tetap menghormati putusan pengadilan, sebab pidana penjara seumur hidup adalah sanksi yang paling dekat dengan pidana mati dalam sistem hukum Indonesia.

(Tribun-Video.com)
https://nasional.kompas.com/read/2023/08/10/09235141/ferdy-sambo-dijatuhi-pidana-penjara-seumur-hidup-pakar-tak-bisa-dapat-remisi

Program: Kilas Peristiwa
Host: Fifi Puspitasari
Editor: Dedhi Ajib Ramadhani
Uploader: bagus gema praditiya sukirman",2025-08-08T08:30:42Z,PT2M37S,9822,39,0,61
fBhu5ZeNsj4,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,"Istri Ferdy Sambo Alami Gangguan Kejiwaan, Perlindungan LPSK Batal","VIVA -Lembaga Perlindungan Saksi dan Korban (LPSK) menyatakan bahwa istri dari Ferdy Sambo, Putri Candrawathi (PC) mengalami ganguan kejiwaan sehingga permohonan perlindungan terhadap PC ditolak LPSK. (RK-MA-MI) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2022-08-16T09:31:06Z,PT2M15S,7971,48,0,143
sa_USLqSliQ,UCHqbZWLALlNrSQpz3Jy_qlg,TGB Story,Momen DPR Benny Cecar Calon Hakim Agung Yang Vonis Hukuman Mati Ferdy Sambo #shorts,"anggota komisi lll DPR Benny mencecar calon hakim agung Alimin ribut Sujono ditanya pandagannya soal kasus vonis mati Ferdy Sambo.



#shortvideo#subscribe#fakta#faktaunik #faktamenarik#viralvideo#viralshorts #trending#trendingshorts#feedshorts #shorts",2025-09-18T11:35:12Z,PT3M,14429,1121,0,186
Is8r1u3c4B8,UCOkSznMow-LpnSP7FOthxPg,Relung Media,Apa Kabar Ferdy Sambo Sekarang? Trisha Eungelica sang Anak Berharap Ayah Cepat Pulang,"Harapan Trisha Eungelica di hari ulang tahun Ferdy Sambo tengah menuai sorotan. Lewat akun Instagram nya, Trisha meluapkan rasa rindu untuk ayahnya yang genap berusia 52 tahun pada Minggu 9 februari 2025.",2025-02-13T06:00:13Z,PT2M14S,8378,13,0,15
-6s_ynQD1sQ,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,LIVE! Sidang Sambo: Sidang Replik Ferdy Sambo,"LIVE! Sidang Sambo: Sidang Replik Ferdy Sambo

Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",2023-01-27T08:38:04Z,PT36M30S,7787,60,0,16
bD0jnQmVOUU,UCqLsfkQSM0yfyGvONAGWd3Q,BeritaSatu,Breaking News | Sidang Ferdy Sambo - Pemeriksaan Saksi Ahli,"Jangan lewatkan live streaming BTV 24 jam non stop di https://www.beritasatu.com/livestream.

#ferdysambo 
#BTV
#LiveStreaming

Pastikan kamu subscribe dan aktifkan juga tombol lonceng untuk mendapatkan notifikasi video terbaru dari BeritaSatu.

Kunjungi juga social media channel kami :

Official Website: https://www.beritasatu.com
Twitter      : https://twitter.com/Beritasatu
Facebook : https://www.facebook.com/beritasatu/
Instagram : https://www.instagram.com/beritasatu/
Telegram  : https://t.me/beritasatu_news
Tiktok        : https://www.tiktok.com/beritasatu",2022-12-14T06:49:42Z,PT4H17M41S,7764,35,0,0
xrVkEIgpDdg,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,BREAKING NEWS! Ferdy Sambo Dituntut Penjara Seumur Hidup,"VIVA - Mantan Kadiv Propam Ferdy Sambo dituntut penjara seumur hidup oleh Jaksa Penuntut Umum (JPU) Pengadilan Negeri Jakarta Selatan, Selasa 17 Januari 2023. Ferdy Sambo dituntut karena terbukti melakukan pembunuhan berencana kepada Brigadir Nofriasyah Yosua Hutabarat atau Brigadir J. (RK-RN-DA) 

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2023-01-17T06:49:09Z,PT3M29S,7684,35,0,52
KDbLtJtfnBk,UC1QpnGo11epfexw1bIiTHTg,Liputan6,"Ferdy Sambo Disebut Tak Tidur di Sel Lapas, Yasonna: Tidak Benar, Asal Ngomong Saja | Liputan 6","Follow WhatsApp Channel Liputan 6 SCTV untuk berita terbaru lainnya: https://whatsapp.com/channel/0029Va5j89g1yT2Bu5Eafo0Y

Simak berita lainnya di: https://www.youtube.com/channel/UC1QpnGo11epfexw1bIiTHTg/videos

Liputan 6 SCTV adalah program berita televisi nasional yang berada di bawah naungan Elang Mahkota Teknologi (Emtek) Group. Liputan 6 SCTV juga menyajikan informasi dalam bentuk live report dan breaking news. Tayang siaran langsung, setiap hari di saluran tv SCTV pada program Liputan 6 Pagi, Liputan 6 Siang, Liputan 6 Petang Terkini, dan Liputan 6 Malam.

Ikuti media sosial Liputan 6 SCTV untuk mendapatkan informasi Aktual, Tajam, Terpercaya. 

Liputan 6 SCTV Official Instagram: https://www.instagram.com/liputan6.sctv/
Liputan 6 SCTV Official Tiktok: https://www.tiktok.com/@liputan6.sctv
Liputan 6 SCTV Official Facebook : https://www.facebook.com/Liputan6SCTV
SCTV Facebook Fanpage: https://www.facebook.com/SCTV
SCTV Official Twitter: https://twitter.com/SCTV

#newssctv #liputan6pagi #liputan6sctv #liputan6siang #liputan6 #liputan6daerah #viral #liputan6bandung #liputan6semarang #berita #beritabola #beritabolaterbaru #beritaterkini #beritaterbaru #beritaviral #beritahariini #beritaupdate #beritaterbaruhariini #beritapolitik #berandafypシ #beranda #berandayoutube #berandayt",2024-01-05T05:39:36Z,PT1M45S,7683,29,0,93
3ztJlyjWVak,UC7oxKuCAh5IO4a32VKz7ZMQ,KOMPASTV GORONTALO,Hasil Sidang Putusan: Ferdy Sambo Divonis Hukuman Mati!,"JAKARTA, KOMPAS.TV - Ferdy sambo, terdakwa kasus pembunuhan Brigadir Nofriansyah Yosua Hutabarat atau Brigadir J, divonis hukuman mati.

Majelis hakim menjelaskan, putusan sudah berdasarkan hasil pemeriksaan berkas dan surat-surat yang berkaitan dengan kasus perkara ini.

""Menjatuhkan pidana kepada terdakwa dengan pidana mati,"" ujar Wahyu Iman Santoso, Senin (13/2/2023).

Baca Juga Hakim: Unsur Pembunuhan Berencana Brigadir J oleh Ferdy Sambo Terpenuhi, Sangat Rapi dan Sistematis di https://www.kompas.tv/article/377961/...

Selain itu, putusan juga ditetapkan berdasarkan hasil mendengarkan keterangan saksi, ahli, dan pihak-pihak terkait; serta penjelasan, bukti-bukti, dan tuntutan pidana ataupun perdata terhadap terdakwa.

Majelis hakim tidak luput mempertimbangkan paparan penasihat hukum terdakwa dan argumen terdakwa pribadi dalam persidangan.

Video editor: Vila Randita

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/378008/...",2023-02-13T09:12:58Z,PT51S,10019,50,0,3
KjSVOwR79NI,UCgkqlHkZPSKQ5hMEA2KtsLg,tribuntimur com,"Keunikan Tongkonan milik Ferdy Sambo di Toraja utara, memiliki 3 Longa","ARTIKEL SELENGKAPNYA: https://makassar.tribunnews.com/2022/10/17/ferdy-sambo-jalani-sidang-perdana-keluarga-di-toraja-minta-jaksa-dan-hakim-berlaku-adil


TRIBUN-TIMUR.COM,- TORAJA- Dalam sidang Perdana Irjen Ferdy Sambo, kontributor Tribun timur/Tribun Toraja berkesempatan mengunjungi Tongkonan dan Lumbung keluarga besar Ferdy Sambo. Senin Pagi (17/10/22)

Ferdy Sambo diketahui berasal dari Kandeapi Taniasa, Kecamatan Tikala kabupaten Toraja Utara, Sulawesi  Selatan.(TRIBUN-TIMUR.COM)


Ingat SUBSCRIBE, SHARE dan tinggalkan jejak di kolom KOMENTAR.
Nonton konten viral lainnya di Youtube Channel:
Tribun Timur: http://bit.ly/tribuntimurmks
Update info terkini via: http://tribun-timur.com
Instagram Tribun Timur: http://bit.ly/IGTribunTimur
Twitter Tribun Timur: http://bit.ly/twitterTribunTimur
Facebook Tribun Timur: http://bit.ly/FBTribunTimurMks
YouTube Business Inquiries: 081347061237


TribunToraja.com/Freedy Samuel Tuerah
Editor: Rahman

#Tongkonan #FerdySambo #TorajaUtara #Lumbung #keluargabesar #Kandeapi #Taniasa #Tikala #TorajaUtara #tribuntimurcom",2022-10-17T10:48:46Z,PT3M19S,9876,32,0,9
hOG2w_kXvdc,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,"HEBOH Ferdy Sambo 'Gentayangan', Trisha Eungelica Tantang Publik","VIVA - Dunia jagat maya gempar dengan beredarnya foto tersangka pembunuhan Brigadir Nofriansyah Yosua Hutabarat, Ferdy Sambo sedang bersantai di luar tahanan.

Foto itu diunggah selebgram Akbar Pera Baharudin alias Ajudan Pribadi melalui akun Instagram pribadi beberapa hari lalu. (RP-DRP-DA) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2023-07-18T07:00:15Z,PT1M21S,9296,88,0,92
gn_MfQRjw0U,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,"EKSPRESI SEDIH Tribrata Putra Anak Ferdy Sambo Wisuda Sendiri, Kursi Wali Kosong, Tak Foto Bareng","Baca Selengkapnya di https://video.tribunnews.com/view/610112/ekspresi-sedih-tribrata-putra-anak-ferdy-sambo-wisuda-sendiri-kursi-wali-kosong-tak-foto-bareng

TRIBUN-VIDEO.COM - Anak eks Kadiv Propam Polri Ferdy Sambo dan Putri Candrawathi, Tribrata Putra baru saja lulus dari SMA Taruna Nusantara, Magelang. 

Ia dinyatakan lulus pada Sabtu (6/5/2023) lalu. 

Ia menjalani upacara kelulusan tanpa kehadiran orangtuanya lantaran masih ditahan akibat kasus pembunuhan berencana Brigadir J. 

#beritaterbaru #beritaterkini #beritaviral #live #breakingnews #ferdysambo #putricandrawathi",2023-05-13T09:56:11Z,PT1M39S,9351,36,0,12
LQIJHlkEmXs,UCK1Kuy7v_dXDkRmwCXMGgbA,Dunia Politik ,Tatapan Sini Ferdy Sambo Saat Melihat Istri Nya Di Ruang Sidang,,2025-08-11T15:39:58Z,PT12S,21048,40,0,2
e_02i9MG8wU,UC3CfgPU48tXwMpEb61fZHIg,Oni anbiya,"Nyeleneh..Ahmad Dhani MINTA Polisi Bikin MONUMEN Ferdy Sambo, Kenapa❓️#shorts #trending #viral",,2025-09-29T03:38:35Z,PT5S,37174,47,0,3
7pmd_D6vNMo,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,Terkuak Fakta Ferdy Sambo 'Kawin' Lagi,"VIVA - Mantan Kadiv Propam Polri, Ferdy Sambo diisukan telah menikah lagi karena rumah tangganya dengan Putri Candrawathi tak harmonis. Kabareskrim Polri Komjen Agus Andrianto merespons soal kabar itu. (RK-RD-MI) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2022-09-21T09:15:26Z,PT2M16S,9003,150,0,52
fcoBk7_Wzys,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,Keluarga Yosua Belum Bisa Terima Maaf Ferdy Sambo: Sudah Terlambat,"JAMBI, KOMPAS TV  Keluarga Brigadir Yosua belum mau terima permintaan maaf dari Ferdy Sambo, tersangka pembunuhan berencana Yosua.

Hal tersebut disampaikan bibi Yosua, yang mengaku belum bisa memaafkan Sambo.

""Kalau maafnya pak Sambo, saya pribadi dan keluarga kami Almarhum Yosua, kami tidak bisa menerima sekarang,"" ungkap bibi Yosua Rohanis Simanjuntak, Kamis (6/10).

Baca Juga Tanggapi Soal Permintaan Maaf Sambo, Bibi Brigadir Yosua: Kami Tak Bisa Menerimanya, Sudah Terlambat di https://www.kompas.tv/article/335690/tanggapi-soal-permintaan-maaf-sambo-bibi-brigadir-yosua-kami-tak-bisa-menerimanya-sudah-terlambat

""Karena sudah terlambat,"" lanjutnya.

Keluarga berharap proses persidangan berjalan dengan baik, mengadili para tersangka kasus pembunuhan Yosua.

Urusan permintaan maaf baru akan diurus setelah persidangan selesai. Kini keluarga Yosua menolak untuk menerima permintaan maaf Ferdy Sambo.

""Tentang maafnya sekarang, kami belum bisa menerimanya,"" tutur Rohanis.

Video Editor: Lisa Nurjannah

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/335746/keluarga-yosua-belum-bisa-terima-maaf-ferdy-sambo-sudah-terlambat",2022-10-07T04:00:41Z,PT1M36S,8962,66,0,23
